"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"sunny-planet-28203","8w5nnruf","sunny-planet-28203","finished","-","ankeshanand","","2020-06-16T01:56:20.000Z","4622","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","hero","1","84","0","","444","0","2500","0","false","hero","1","27000","84","0","","444","0","84","0","1","0","1","0","hero","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","12.94147891258256","12.94147891258256","12.980360181389832","12.972381296980387","12.71423090917048","0.06733760675656424","7560.4","7560.4","7560.4","1.1206518010291595","1.1206518010291595","7600","7560","7560","0.34526237911536223","0.34526237911536223","0.21924602508775343","0.21924602508775343","3.97994974842648","","509.69","509.69","513","510","507","1.1974556359214317","0","","","94.84","","","","","","","94.84","","","","","","","","","","","100000","9.97854830713272","","","","","","0.6495330344609916","","","","","","0","","0","","","","","",""
"faithful-shadow-28199","1srew5xi","faithful-shadow-28199","finished","-","ankeshanand","","2020-06-16T01:56:16.000Z","4526","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kangaroo","1","84","0","","444","0","2500","0","false","kangaroo","1","27000","84","0","","444","0","84","0","1","0","1","0","kangaroo","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.4159673010644469","0.4159673010644469","0.43299529825193783","0.4168948892833085","0.2379747900219169","0.01820296039856648","698","698","698","0.8882166918740548","0.8882166918740548","700","700","500","0.09659090909090907","0.09659090909090907","0.2165605095541401","0.2165605095541401","19.8997487421324","","481.58","481.58","489","482","469","2.1595369874118844","0","","","3.99","","","","","","","3.99","","","","","","","","","","","100000","0.1065216928910464","","","","","","0.005305774531431962","","","","","","0","","0","","","","","",""
"cool-durian-28274","2j5ehgv6","cool-durian-28274","finished","-","ankeshanand","","2020-06-16T01:59:30.000Z","4293","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","gopher","1","84","0","","420","0","2500","0","false","gopher","1","27000","84","0","","420","0","84","0","1","0","1","0","gopher","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7348066809607603","0.7348066809607603","0.8742608964877261","0.7315189646439755","0.7236430250786646","0.018354604705998267","681.4","681.4","681.4","4.611534276387379","4.611534276387379","1300","680","320","0.051292602633617346","0.051292602633617346","0.1966680588426377","0.1966680588426377","98.030811482921","","1298.96","1298.96","1573","1353","686","150.50368234697785","0","","","33.55","","","","","","","33.55","","","","","","","","","","","100000","1.6261943356513977","","","","","","0.1156432865479961","","","","","","0","","0","","","","","",""
"sleek-feather-28183","3344lwnk","sleek-feather-28183","finished","-","ankeshanand","","2020-06-16T01:56:01.000Z","4345","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","breakout","1","84","0","","101","0","2500","0","false","breakout","1","27000","84","0","","101","0","84","0","1","0","1","0","breakout","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.7725218803985416","1.7725218803985416","1.8849412041221667","1.7746347264690383","1.6625358307657785","0.02048719083601156","7.1","7.1","7.1","27.000000000000004","27.000000000000004","15","7","6","0.013516896120150187","0.013516896120150187","0.18749999999999997","0.18749999999999997","0.8306623862918074","","445.74","445.74","5344","378","330","517.7774351977885","0","","","7.04","","","","","","","7.04","","","","","","","","","","","100000","0.7935671389773488","","","","","","0.0420029149195645","","","","","","0","","0","","","","","",""
"leafy-bird-28237","3t6e1htw","leafy-bird-28237","finished","-","ankeshanand","","2020-06-16T01:57:15.000Z","5374","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","breakout","1","84","0","","88","0","2500","0","false","breakout","1","27000","84","0","","88","0","84","0","1","0","1","0","breakout","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.767254388694726","1.767254388694726","1.9035963873375663","1.76515528004649","1.7171166908928863","0.015698398523837344","7.1","7.1","7.1","27.000000000000004","27.000000000000004","12","7","6","0.013516896120150187","0.013516896120150187","0.18749999999999997","0.18749999999999997","0.6557438524302001","","380.54","380.54","524","378","350","16.818097395365506","0","","","7.07","","","","","","","7.07","","","","","","","","","","","100000","0.4199406718574464","","","","","","0.02310095922490582","","","","","","0","","0","","","","","",""
"proud-snowball-28240","3bsicikb","proud-snowball-28240","finished","-","ankeshanand","","2020-06-16T01:57:15.000Z","5438","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kangaroo","1","84","0","","123","0","2500","0","false","kangaroo","1","27000","84","0","","123","0","84","0","1","0","1","0","kangaroo","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.13844702943019058","0.13844702943019058","0.20464584595220303","0.13642104864059948","0.13642104864059948","0.00851735665305158","610","610","610","0.7672212292039049","0.7672212292039049","800","600","600","0.08343301435406698","0.08343301435406698","0.18706000670465975","0.18706000670465975","43.58898943540674","","550.39","550.39","611","551","501","13.26491236307274","0","","","3.05","","","","","","","3.05","","","","","","","","","","","100000","0.08772813587374985","","","","","","0.003609393703445675","","","","","","0","","0","","","","","",""
"olive-terrain-28269","3idf5nwp","olive-terrain-28269","finished","-","ankeshanand","","2020-06-16T01:58:37.000Z","5681","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kangaroo","1","84","0","","420","0","2500","0","false","kangaroo","1","27000","84","0","","420","0","84","0","1","0","1","0","kangaroo","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.1705986378135197","0.1705986378135197","0.17759368405694775","0.17131919950774094","0.14799808772929465","0.0035097966801980133","598","598","598","0.7507218479307026","0.7507218479307026","600","600","400","0.08163875598086125","0.08163875598086125","0.1830372108615488","0.1830372108615488","19.8997487421324","","487.24","487.24","652","484","480","17.299780345426356","0","","","2.99","","","","","","","2.99","","","","","","","","","","","100000","0.08440499131586403","","","","","","0.003137674226499803","","","","","","0","","0","","","","","",""
"lemon-forest-28200","2rvjqdf3","lemon-forest-28200","finished","-","ankeshanand","","2020-06-16T01:56:16.000Z","4647","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","bank_heist","1","84","0","","420","0","2500","0","false","bank_heist","1","27000","84","0","","420","0","84","0","1","0","1","0","bank_heist","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.624827362299048","2.624827362299048","2.7388380983990066","2.669007212561814","0.8819495121376699","0.21292871266880056","133.3","133.3","133.3","3.236413043478261","3.236413043478261","230","130","50","0.28664259927797836","0.28664259927797836","0.16118554608201385","0.16118554608201385","21.58958082038648","","1445.23","1445.23","1879","1588","415","409.2715200206337","0","","","7.7","","","","","","","7.7","","","","","","","","","","","100000","0.20161960142422464","","","","","","0.018565924770571292","","","","","","0","","0","","","","","",""
"wise-butterfly-28233","1xl0wquo","wise-butterfly-28233","finished","-","ankeshanand","","2020-06-16T01:57:13.000Z","5641","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","amidar","1","84","0","","101","0","2500","0","false","amidar","1","27000","84","0","","101","0","84","0","1","0","1","0","amidar","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.628146573400382","4.628146573400382","4.655151677675462","4.654594305831363","3.574635264175788","0.1234834529901684","273.15","273.15","273.15","1.462527352297593","1.462527352297593","282","280","111","0.3643859888237699","0.3643859888237699","0.1560074692186497","0.1560074692186497","22.07051200131071","","949.23","949.23","1139","945","753","38.64553143637696","0","","","40.96","","","","","","","40.96","","","","","","","","","","","100000","1.616172057968378","","","","","","0.20931265963632617","","","","","","0","","0","","","","","",""
"misty-field-28189","1lvd8us1","misty-field-28189","finished","-","ankeshanand","","2020-06-16T01:56:05.000Z","5195","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","demon_attack","1","84","0","","101","0","2500","0","false","demon_attack","1","27000","84","0","","101","0","84","0","1","0","1","0","demon_attack","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","3.4142239244963095","3.4142239244963095","3.967536724135605","3.667087535525507","2.0406582753016504","0.5648320490735339","424.1","424.1","424.1","0.7642596234897444","0.7642596234897444","1580","370","80","0.028455156974128825","0.028455156974128825","0.14954093133212382","0.14954093133212382","287.28764331241257","","1141.6","1141.6","2189","1135","536","328.6073949259207","0","","","29.74","","","","","","","29.74","","","","","","","","","","","100000","0.8815895050168038","","","","","","0.06869982950687409","","","","","","0","","0","","","","","",""
"jolly-star-28166","13gdppxf","jolly-star-28166","finished","-","ankeshanand","","2020-06-16T01:55:09.000Z","4770","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","alien","1","84","0","","444","0","2500","0","false","alien","1","27000","84","0","","444","0","84","0","1","0","1","0","alien","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","19.150064978511004","19.150064978511004","19.57588950071783","19.193862134950457","17.565175948665125","0.2377265981318164","1259.2","1259.2","1259.2","2.014059753954306","2.014059753954306","1880","1270","520","0.3630156271997748","0.3630156271997748","0.1494804272525689","0.1494804272525689","132.70779931865346","","762.16","762.16","1024","749","549","71.74353211265806","0","","","76.48","","","","","","","76.48","","","","","","","","","","","100000","6.5126338820934295","","","","","","0.4278770060993731","","","","","","0","","0","","","","","",""
"robust-sun-28267","2h2tq13f","robust-sun-28267","finished","-","ankeshanand","","2020-06-16T01:58:30.000Z","5686","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","up_n_down","1","84","0","","123","0","2500","0","false","up_n_down","1","27000","84","0","","123","0","84","0","1","0","1","0","up_n_down","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.696316160602869","4.696316160602869","6.115653205394728","4.635652206336825","4.532037776841971","0.2510776557177871","2113.2","2113.2","2113.2","0.6739761092150169","0.6739761092150169","4240","1980","1590","0.1994042359831368","0.1994042359831368","0.1415616767325579","0.1415616767325579","436.568161917472","","914.66","914.66","1560","881","694","127.52013331235187","0","","","44.42","","","","","","","44.42","","","","","","","","","","","100000","2.323633049285412","","","","","","0.21043983450122175","","","","","","0","","0","","","","","",""
